gear_type,gearbox_type,material,module,teeth,load,speed,gear_ratio,heat_treatment,surface_finish,quantity,delivery_type,price
Bevel,Marine,Cast Iron,5.220420156476537,93,1561.9836742328378,2322.002249951942,96.7762284486431,False,Ground,10,Normal,53005.7
Helical,Industrial,Cast Iron,7.16174498676796,28,2826.6741195914906,1833.444792456589,32.87512479308046,False,Raw,100,Normal,25056.82
Helical,Automotive,Alloy Steel,9.256658125322696,84,584.1973996695635,4036.827200832329,78.87341903180216,False,Polished,5,Urgent,88192.86
Bevel,Aerospace,Steel,4.675793712523603,186,2011.019569487029,919.1295098067535,12.925436497473349,False,Ground,50,Normal,39091.35
Worm,Industrial,Alloy Steel,3.0966177414049554,67,4148.535963994731,3033.7164138352546,56.69568707576273,False,Ground,1,Urgent,106889.62
Spur,Industrial,Alloy Steel,8.804476869559092,138,3861.626243985765,2091.773833271408,47.21228643955502,False,Polished,100,Normal,54697.13
Worm,Industrial,Stainless Steel,2.4545498329430036,64,2067.0743602872153,2638.568243386106,83.98174550668566,False,Ground,25,Normal,84743.05
Bevel,Industrial,Alloy Steel,6.683284466536749,139,896.461770149166,3600.577095823732,70.45871994503696,True,Raw,1,Normal,86392.61
Spur,Automotive,Cast Iron,9.309279592365531,157,3249.663564857169,1849.7957997650665,20.237222641877235,False,Honed,10,Urgent,40852.14
Bevel,Agricultural,Steel,7.069570403817751,59,7478.931415233239,1898.559258169693,98.40456195566992,True,Honed,100,Normal,50331.36
Bevel,Agricultural,Steel,2.7611297690501377,148,5149.985764544583,476.3331202561349,82.49119128427506,False,Raw,50,Normal,42769.88
Helical,Industrial,Stainless Steel,2.3705555658690964,65,9473.359344777286,2804.5465389719498,36.10840848693055,True,Raw,50,Urgent,79468.84
Spur,Automotive,Stainless Steel,3.2707497799053193,174,1484.8746446627215,2142.830812127263,82.7769952236583,False,Raw,1,Urgent,77645.3
Helical,Automotive,Cast Iron,4.5226614957092055,185,2152.447652071797,4080.2173001991173,95.73415360486557,True,Polished,100,Normal,31458.3
Spur,Industrial,Stainless Steel,2.4324312866491278,12,2874.9653830260686,2252.3945498353837,89.13791200882085,False,Raw,10,Urgent,80196.21
Bevel,Marine,Alloy Steel,8.180326597971858,52,228.71880814910816,4856.906329377719,56.0647892827937,False,Polished,5,Normal,80349.44
Bevel,Industrial,Alloy Steel,4.213318083479998,84,9439.466736723125,941.7490502445563,58.13763496381822,True,Polished,25,Urgent,102621.68
Worm,Marine,Cast Iron,9.424780623214538,171,4509.101931285383,1408.6007408567116,11.55327915833751,True,Raw,50,Urgent,56742.35
Spur,Industrial,Steel,8.582417776317916,88,4868.329824588446,2020.3762382046457,17.305946180667036,False,Raw,25,Normal,35441.07
Helical,Marine,Cast Iron,9.179364365215179,51,1662.7885223360247,935.0621687009711,98.27825521879521,False,Ground,10,Urgent,41925.48
Worm,Marine,Stainless Steel,3.65043443503186,150,8739.707132064907,4864.353591595733,77.2092269433181,False,Ground,1,Urgent,116204.13
Worm,Industrial,Steel,6.163583894399712,185,6957.05914276638,3240.705957331347,3.5251932677616145,False,Honed,10,Normal,64689.18
Worm,Marine,Steel,3.893045662381217,59,4370.47377648671,154.87524155222903,55.206737029868485,False,Polished,50,Normal,57595.69
Helical,Aerospace,Steel,3.3125366042276285,54,8791.917816796333,2934.698483205378,35.18438948163839,False,Polished,1,Normal,44853.57
Worm,Agricultural,Stainless Steel,6.463781030822956,190,9064.031608816726,3928.1205842343225,31.83978193804316,False,Polished,25,Urgent,125596.38
Helical,Automotive,Alloy Steel,8.361958425398038,53,589.8573562767807,351.3704292115948,56.10377561259865,False,Honed,50,Normal,52463.91
Worm,Marine,Alloy Steel,1.8423802551398882,165,1281.3134381574919,2931.8235369686213,32.694930523893234,True,Polished,1,Urgent,171762.2
Helical,Marine,Stainless Steel,3.4819188522946427,115,373.52016362738493,1934.1283893003076,25.90389995556678,True,Honed,1,Normal,99235.64
Bevel,Automotive,Stainless Steel,2.846207627975145,22,5859.129446272814,2949.236484356302,93.84377477572046,True,Polished,25,Urgent,109790.16
Bevel,Marine,Cast Iron,8.185151558404579,36,2257.6442157447364,1337.7690995369219,4.945863301005564,False,Honed,100,Normal,42182.07
Bevel,Automotive,Cast Iron,9.400348657829975,51,8464.788026976625,3363.4811048652105,44.18092931230832,False,Honed,10,Normal,40965.37
Bevel,Industrial,Alloy Steel,1.7194843916502307,36,4712.547219124125,3389.530600589864,51.607424485615084,True,Ground,100,Normal,82991.7
Bevel,Aerospace,Stainless Steel,4.412920732365169,95,8393.326489301859,2743.57686299341,44.55522703907705,True,Raw,100,Normal,67832.94
Worm,Aerospace,Cast Iron,9.23058138446791,117,5600.4917122757415,4626.393614907234,66.06787256840757,False,Honed,100,Normal,53076.59
Worm,Agricultural,Stainless Steel,4.101743984916685,130,7982.061192098631,4556.449504112445,3.5419258728756007,False,Raw,100,Normal,78129.98
Worm,Marine,Stainless Steel,7.413952926823328,119,3781.364581152651,332.9199927700956,88.61484572608006,False,Polished,10,Normal,129540.53
Helical,Agricultural,Alloy Steel,1.9059974786740872,85,9459.399021409748,1520.4799444149967,50.52101148378094,True,Raw,100,Urgent,62088.2
Helical,Industrial,Alloy Steel,4.999487784509281,191,6704.871352378861,1884.8684339383578,55.813770726415726,True,Polished,10,Normal,68378.25
Helical,Aerospace,Stainless Steel,5.529706980324656,124,5995.356389539598,370.8155179321469,46.81433742557473,True,Raw,50,Urgent,79055.86
Helical,Industrial,Steel,7.818976701865543,142,3588.3311698594957,2665.8232733719533,45.006343623394656,False,Honed,1,Normal,57537.15
Bevel,Industrial,Steel,3.599421855218436,50,9378.121391154318,220.45001014077698,19.48324113954052,False,Honed,5,Urgent,74115.19
Bevel,Marine,Stainless Steel,3.3776971529547435,102,3443.5705622540045,3422.537015236115,50.93515519848591,True,Ground,5,Urgent,117332.22
Bevel,Industrial,Alloy Steel,3.7267090317624825,174,8375.00840873845,113.17344860633132,42.71337617319136,False,Honed,25,Normal,60862.36
Spur,Aerospace,Steel,6.001268579143667,179,4102.651337690556,256.48930827389916,47.34382547483087,True,Raw,1,Urgent,56019.66
Worm,Agricultural,Alloy Steel,8.884039721182756,33,7695.1216148657895,4185.390547266987,2.369257190282344,True,Raw,50,Normal,58279.54
Helical,Aerospace,Steel,8.478472568151762,30,9127.591364249258,1337.7856768462775,13.958454735796673,False,Ground,1,Normal,57524.06
Helical,Marine,Stainless Steel,1.5215109076990172,25,4709.510457911409,498.0217971828984,76.55395903718947,False,Polished,25,Normal,78743.91
Bevel,Aerospace,Cast Iron,8.910596001628212,120,5308.738601176975,2057.386004689446,42.49129429390992,False,Raw,5,Urgent,56657.2
Helical,Automotive,Cast Iron,1.8559843679655263,189,3370.3947687345762,349.6486868544947,74.54779395260516,False,Raw,50,Urgent,35881.9
Helical,Agricultural,Alloy Steel,4.738132623869827,54,641.4871604742342,3777.0098518511454,17.940014848202768,True,Ground,100,Urgent,54010.01
Worm,Automotive,Alloy Steel,7.88863995328799,66,6559.563860019029,2521.3216106624154,70.12282022213957,True,Honed,100,Normal,78587.98
Bevel,Automotive,Steel,1.7335993243054886,179,1284.460992936651,2804.4691490861974,29.622053159717137,True,Polished,5,Urgent,80830.16
Worm,Marine,Stainless Steel,1.3635971224927015,23,3605.1833940868737,3789.759760551773,70.80704120484386,True,Raw,10,Normal,106743.23
Spur,Industrial,Steel,3.9699622324971475,173,3559.989707578455,3943.846591190823,9.591591240883501,False,Raw,25,Urgent,47866.16
Spur,Automotive,Stainless Steel,7.569330470715832,119,1594.937812798288,767.6664267150103,34.03050553161351,True,Honed,5,Normal,85205.99
Spur,Aerospace,Stainless Steel,5.6958079381490325,94,6700.432127550628,1473.370131867189,12.816285028459165,True,Honed,50,Normal,59833.7
Bevel,Industrial,Alloy Steel,4.7530168354871885,34,1828.5333751050525,960.7639722932081,63.334776571782946,True,Raw,1,Urgent,85286.88
Helical,Aerospace,Cast Iron,8.317659857641495,146,7805.529856879472,364.78952596137566,39.86720882414149,True,Polished,25,Normal,51265.66
Bevel,Aerospace,Cast Iron,7.900383359748202,157,2567.862807855461,2733.8352200740196,8.35341573398365,False,Ground,5,Urgent,48935.88
Bevel,Industrial,Alloy Steel,8.074388887605682,147,2944.146111688234,1324.0179838582194,53.11022956095777,True,Ground,10,Urgent,82892.23
Helical,Industrial,Cast Iron,5.137541415542818,100,3502.910190327976,854.5068150030629,3.4648029818260984,False,Ground,5,Normal,44305.13
Worm,Aerospace,Alloy Steel,1.1750431824282814,53,1612.2503527640313,2599.7216141699437,82.02928885116823,False,Ground,100,Urgent,69435.82
Spur,Marine,Steel,2.549232761423772,104,4399.218417574806,3206.6736721319626,93.8962838542808,True,Raw,50,Normal,33532.57
Worm,Agricultural,Stainless Steel,7.671703854489632,104,895.218729809975,3883.3011471485825,81.19700816552272,False,Raw,10,Urgent,104147.78
Spur,Agricultural,Cast Iron,7.778561245746625,12,4328.449238511978,185.71776220025586,95.19907768088002,False,Ground,100,Normal,28838.1
Bevel,Marine,Cast Iron,9.750687514312027,90,3465.130111097189,2678.7943370305143,89.81405860310323,True,Ground,10,Urgent,60705.44
Spur,Industrial,Steel,2.7116787421917348,154,3448.8279273799644,1408.6482723964775,89.5981097245063,True,Polished,25,Urgent,50367.66
Bevel,Aerospace,Steel,2.106341093373805,167,6640.675093268704,4958.794585226633,25.298572765937188,False,Raw,50,Urgent,47499.29
Worm,Agricultural,Cast Iron,2.2491067036241295,175,7713.326457334689,868.9897533750867,23.88571417222619,True,Honed,50,Urgent,49531.58
Bevel,Aerospace,Cast Iron,2.6630930356672624,117,3624.385370327078,2245.4442568043896,81.13288775626546,False,Polished,10,Urgent,56663.34
Worm,Marine,Alloy Steel,5.756215055570871,57,2693.9454513938344,4853.128979856935,49.647082582867796,False,Raw,1,Urgent,92741.29
Helical,Aerospace,Alloy Steel,9.776903166767363,32,4994.059403757803,1144.1762527735398,94.28894269498015,True,Raw,1,Urgent,99412.69
Helical,Marine,Cast Iron,6.304883347005463,188,7898.418847199199,4053.7981849558314,89.82861292372782,True,Honed,25,Urgent,43451.22
Helical,Industrial,Alloy Steel,5.704192590819785,178,6481.2722180685805,1290.8929425774902,89.42464665618952,True,Polished,25,Normal,72476.46
Bevel,Marine,Steel,7.0602060734548395,49,476.21334297868225,468.7918106001733,33.285853472618825,True,Honed,25,Urgent,62598.59
Helical,Marine,Stainless Steel,1.665373516823409,20,4851.3022850775815,309.5004090578858,14.157320636194509,False,Honed,25,Urgent,66874.21
Spur,Agricultural,Alloy Steel,8.338187207353291,31,9910.554130061175,4748.819996655095,68.11644479764108,False,Polished,10,Urgent,67086.42
Worm,Aerospace,Stainless Steel,6.82191588987281,95,3595.962524040736,1143.1776836047457,44.61710369982914,False,Ground,25,Urgent,87463.51
Worm,Agricultural,Alloy Steel,2.5407251163147264,19,4463.0963338058245,1530.5794359999702,93.46030459720875,False,Honed,100,Normal,73319.36
Spur,Automotive,Cast Iron,6.676438790794872,25,2945.326641045505,4837.858659363991,85.53232881000528,True,Raw,1,Urgent,38414.05
Bevel,Marine,Alloy Steel,6.3658716630928325,73,5027.177426959089,3321.2168551448917,92.95407465190259,False,Polished,5,Normal,73601.59
Bevel,Automotive,Stainless Steel,1.583676869453205,174,1693.1210934335302,2491.8220720047707,57.218759918073324,False,Honed,100,Normal,74942.08
Worm,Agricultural,Stainless Steel,3.4023897806118066,66,2545.4350355620313,2233.5661228090644,53.09654704869078,False,Raw,100,Normal,77047.05
Helical,Aerospace,Cast Iron,4.518474606003531,56,7146.189453147869,337.96483392444657,84.86127281015975,False,Ground,1,Normal,50325.39
Bevel,Agricultural,Stainless Steel,3.203996765292821,160,1469.0392574953937,4210.829636871457,51.67711329123722,True,Raw,25,Normal,66521.09
Bevel,Aerospace,Cast Iron,3.188455190158967,64,9268.823260045512,3833.9769938638365,90.10285542340262,True,Honed,10,Normal,55000.91
Spur,Aerospace,Cast Iron,6.156536263276765,193,3148.8080441297425,544.4179304318066,4.4084081571834135,True,Raw,50,Normal,24558.38
Spur,Industrial,Stainless Steel,5.237731153543951,97,5792.748459494536,1831.9400849362696,36.52015969077532,False,Ground,5,Urgent,81888.66
Helical,Marine,Steel,7.005629635552072,182,3286.12370790843,4438.508592440212,83.64853024262317,False,Raw,5,Urgent,54992.49
Bevel,Agricultural,Stainless Steel,9.607663783989251,17,4832.504680170601,1258.5630334073583,21.785111646019004,True,Raw,100,Urgent,89812.94
Bevel,Aerospace,Stainless Steel,6.945004401410907,194,9047.633147675226,3095.045765353955,40.497729698297604,True,Raw,25,Normal,77706.0
Spur,Agricultural,Alloy Steel,6.238863390542876,55,778.9150902865306,2490.8859340871077,1.994217449507842,False,Honed,25,Urgent,68249.68
Bevel,Agricultural,Stainless Steel,8.62803542498948,102,8577.792004403338,4110.756396778428,30.870093138903876,False,Ground,5,Urgent,90153.44
Worm,Aerospace,Alloy Steel,6.688657995103322,15,5619.979498875371,276.66217015053337,32.5451600983361,False,Honed,100,Urgent,84688.58
Spur,Automotive,Alloy Steel,2.4900514327792087,132,6684.205461004979,4099.12073199366,73.52203440924549,False,Ground,10,Normal,57338.3
Helical,Marine,Stainless Steel,3.8327382951261657,74,653.2819612572853,765.0239430133514,68.05592094545524,False,Honed,5,Urgent,101941.77
Spur,Marine,Cast Iron,7.60024254415964,103,7637.8512614525525,173.85531321292893,45.05078576648135,True,Polished,100,Urgent,32146.67
Bevel,Industrial,Steel,7.645441447243181,197,1365.006305633818,3017.9539142515273,73.12181250122127,True,Honed,10,Normal,62595.48
Helical,Industrial,Stainless Steel,9.883078752780632,193,9651.729679921604,1367.341311079187,43.40516089947886,True,Ground,1,Urgent,92777.72
Spur,Industrial,Stainless Steel,6.642773905620759,92,8012.944034841792,3575.4589608122646,44.02646697935104,True,Raw,25,Normal,59078.45
Worm,Marine,Cast Iron,9.095906692773148,49,4979.39299050031,2401.937565579918,64.90988476778548,False,Ground,100,Normal,45495.02
Worm,Automotive,Alloy Steel,1.4912227953057435,199,9249.252876577853,3067.0677980459473,72.56542655109284,False,Honed,10,Normal,88585.34
Spur,Marine,Cast Iron,6.096001103295836,63,1773.8254934307417,3479.561007653616,84.84352755075018,False,Honed,5,Urgent,37554.84
Worm,Marine,Cast Iron,9.27863222231976,168,9917.47324239593,4641.946825265045,75.38885092467883,True,Honed,1,Urgent,84485.29
Worm,Marine,Alloy Steel,3.5851981166037596,179,7196.508545606389,4133.24082606716,67.36119914732362,True,Ground,5,Urgent,101661.56
Worm,Marine,Stainless Steel,2.3938894341478827,19,1073.9413448305022,2526.0488223902034,56.58627160040796,False,Raw,100,Normal,58709.05
Helical,Automotive,Cast Iron,4.154591440870842,116,5412.255890967868,2246.2778212346807,31.502753091562397,True,Polished,1,Normal,47353.74
Worm,Industrial,Cast Iron,8.13012550519842,174,7137.676047777744,3307.9128146189496,26.847300098264533,False,Polished,50,Urgent,53102.05
Worm,Agricultural,Stainless Steel,1.7623073321318405,126,6168.920390614705,3694.3171988523177,84.48184913080983,False,Raw,1,Urgent,103152.54
Worm,Industrial,Stainless Steel,6.40304792532176,134,4297.099049530554,946.0023844895701,72.01708089895098,True,Polished,100,Urgent,114328.26
Helical,Industrial,Steel,2.2206844525984883,27,2556.6142740292917,259.3700284297124,66.87577566720998,True,Raw,10,Normal,42725.55
Spur,Agricultural,Cast Iron,4.919791973925216,29,2458.471984438158,2327.798973893742,26.62490285640602,False,Ground,50,Normal,31305.21
Bevel,Marine,Steel,9.693793013964902,198,9276.808677476278,587.3202991513638,97.00996192725847,True,Ground,100,Normal,52836.44
Worm,Automotive,Alloy Steel,2.7562984286219785,45,2423.9334317617545,1436.394236114812,9.04998916300874,True,Raw,1,Urgent,102272.43
Spur,Automotive,Stainless Steel,1.3061489396142911,143,9627.809837126946,2965.224036878676,83.98706185181211,True,Polished,1,Normal,85089.09
Worm,Industrial,Stainless Steel,4.844830050802384,138,2181.2362579611436,842.1149615212113,21.867240822553345,True,Polished,10,Normal,102476.57
Helical,Agricultural,Steel,6.199260289211394,72,3904.409409357323,239.61589711797103,39.83403317949059,True,Ground,25,Urgent,57511.29
Spur,Aerospace,Cast Iron,3.6776596152825523,57,222.0019215252523,2817.5438951182628,43.36006484016268,True,Ground,25,Urgent,35048.23
Helical,Marine,Alloy Steel,5.875912030390231,160,9041.125000028756,2384.5149963087692,66.60742382665981,True,Raw,100,Urgent,58595.74
Worm,Industrial,Cast Iron,9.580617516267884,88,1133.0815857869381,1600.8850280742954,55.11957388207894,True,Raw,100,Normal,41624.79
Worm,Automotive,Cast Iron,3.8059370867450837,134,3637.5596682785003,2397.05047259732,19.422314386003116,True,Ground,25,Urgent,56280.18
Helical,Agricultural,Steel,3.784843280793617,177,8440.930321820102,3449.260932930956,3.97163217642832,False,Ground,50,Urgent,44209.46
Bevel,Agricultural,Cast Iron,5.344911080928589,84,7939.789593604723,634.1036072528544,72.00412432913221,True,Ground,100,Normal,40915.12
Helical,Industrial,Steel,5.637847023022189,97,8430.860098705465,1352.8782744073262,50.9873738279013,False,Ground,25,Normal,45274.05
Worm,Aerospace,Stainless Steel,1.012293332875767,92,9149.665148672035,3995.306185084111,36.81679862365827,False,Polished,50,Urgent,122755.75
Helical,Automotive,Stainless Steel,6.5428761808435585,199,9119.600807632023,3383.6011954690357,29.16938995812097,False,Ground,25,Urgent,82595.26
Bevel,Industrial,Stainless Steel,9.976216137982398,175,7727.9417280937,1404.6422647608701,82.48138736317001,True,Honed,10,Normal,71033.7
Helical,Aerospace,Alloy Steel,3.628072445234109,145,5865.994277858189,2050.9376520395467,79.75759546597092,True,Ground,50,Urgent,62120.11
Bevel,Agricultural,Alloy Steel,6.677290416398762,178,5659.3377397173035,686.7733048632103,82.7789819317561,True,Ground,25,Normal,76015.79
Bevel,Marine,Cast Iron,1.0415948953060603,168,227.90339286959943,1340.3252750071665,22.69138985387962,False,Polished,5,Urgent,60321.47
Helical,Automotive,Steel,6.438939510672084,166,7253.445653790992,4221.644020678316,85.34403169633134,True,Polished,25,Normal,52693.21
Helical,Automotive,Cast Iron,5.023614784850362,80,2344.0994808694195,2258.0121543345617,98.56845875705686,False,Ground,5,Normal,38368.83
